distance,image_path_a,image_path_b,split_a,split_b,sha256_a,sha256_b
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/img2036_jpg.rf.3551547b436e759a41631a789945a0f3.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/img2226_jpg.rf.3e4bf9ce32ccbb2825520a1dcb3f3102.jpg,train,train,4c5182c45504bed0500dc37ad1dc25eb7fa34a87c95a8c5e92849740d313212f,e4e7bca4c6520e24347f28918e600d3f93305965f9522dbbce11ff5ac47792a6
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413749_jpg.rf.00e6651d09e28ffdaf49b1dbccd33c92.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413749_jpg.rf.275b2d9f55d6cfee04280548e4db23b7.jpg,train,train,fd9121b0abe61569700a64b510c9a6a4d2af95a124b36904f9b2406212e771af,866e05b317b3aa406c82a95e01eab09cef2ea8b0e9f495a14aea88e2b561dce5
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413749_jpg.rf.00e6651d09e28ffdaf49b1dbccd33c92.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413749_jpg.rf.c32e3faae040f5433a7cb6f04104f519.jpg,train,train,fd9121b0abe61569700a64b510c9a6a4d2af95a124b36904f9b2406212e771af,7d847c4225d2c4de3a68564dcd09e6adfe230c0f5fc4f01c105e008488076663
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413749_jpg.rf.00e6651d09e28ffdaf49b1dbccd33c92.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/1726484413749_jpg.rf.acf62d6e69fa0fac5e5c1276f119ebec.jpg,train,valid,fd9121b0abe61569700a64b510c9a6a4d2af95a124b36904f9b2406212e771af,0827f21cce62231827331996507c4d231c2f1cc3891d68174cdea637fd70ad20
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413749_jpg.rf.275b2d9f55d6cfee04280548e4db23b7.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413749_jpg.rf.c32e3faae040f5433a7cb6f04104f519.jpg,train,train,866e05b317b3aa406c82a95e01eab09cef2ea8b0e9f495a14aea88e2b561dce5,7d847c4225d2c4de3a68564dcd09e6adfe230c0f5fc4f01c105e008488076663
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413749_jpg.rf.275b2d9f55d6cfee04280548e4db23b7.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/1726484413749_jpg.rf.acf62d6e69fa0fac5e5c1276f119ebec.jpg,train,valid,866e05b317b3aa406c82a95e01eab09cef2ea8b0e9f495a14aea88e2b561dce5,0827f21cce62231827331996507c4d231c2f1cc3891d68174cdea637fd70ad20
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413749_jpg.rf.c32e3faae040f5433a7cb6f04104f519.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/1726484413749_jpg.rf.acf62d6e69fa0fac5e5c1276f119ebec.jpg,train,valid,7d847c4225d2c4de3a68564dcd09e6adfe230c0f5fc4f01c105e008488076663,0827f21cce62231827331996507c4d231c2f1cc3891d68174cdea637fd70ad20
4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484415394_jpg.rf.360b87b0e98d9f140362af81b3448a39.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484415394_jpg.rf.83ed09ccff717d7e6a7eb1e3a2f0289d.jpg,train,train,af6bf2e987d54299b5f80f07ab0296f8339f7731fe1ffe8f1726025eab239f63,d1419611e0f0446af666f10b401491405e4e2418cc4faef839a80abb6d7b26c5
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484415394_jpg.rf.360b87b0e98d9f140362af81b3448a39.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484415394_jpg.rf.fcb1b7fc7a53b44a3dc888e8de7f6573.jpg,train,train,af6bf2e987d54299b5f80f07ab0296f8339f7731fe1ffe8f1726025eab239f63,efbcf4fe4e7f71d4697f6649c1f089d749e6ebc3adc5bfc5b925d7d586b6d457
4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484415394_jpg.rf.83ed09ccff717d7e6a7eb1e3a2f0289d.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484415394_jpg.rf.fcb1b7fc7a53b44a3dc888e8de7f6573.jpg,train,train,d1419611e0f0446af666f10b401491405e4e2418cc4faef839a80abb6d7b26c5,efbcf4fe4e7f71d4697f6649c1f089d749e6ebc3adc5bfc5b925d7d586b6d457
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103210_jpg.rf.27cab6998070b0d9090028c290b2d6d7.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103210_jpg.rf.8e1a1e2bbbec1e210fde7059604ac409.jpg,train,train,8637083f4f893e6a60604648b0d1cafd225a23b6aa3a6c34094f4b3b6fa0af40,2add4d6d66febde5bfe108e7c0ff9b30e266843c67fa5fb7f972b553b2e34793
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103210_jpg.rf.27cab6998070b0d9090028c290b2d6d7.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103210_jpg.rf.c9a93fdc81330181e34f373fc78e6590.jpg,train,train,8637083f4f893e6a60604648b0d1cafd225a23b6aa3a6c34094f4b3b6fa0af40,919aa2c63303c6b26c451970b2e15e9495543cd7d078c8ec1bc6070b9cdf0007
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103210_jpg.rf.27cab6998070b0d9090028c290b2d6d7.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/20240916_103210_jpg.rf.babe004c8ff200e4ba4ce130199ab143.jpg,train,test,8637083f4f893e6a60604648b0d1cafd225a23b6aa3a6c34094f4b3b6fa0af40,01718afed42ad96a80cd56a20b5e394beb531d21dec0965124d39908f75ea8f3
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103210_jpg.rf.8e1a1e2bbbec1e210fde7059604ac409.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103210_jpg.rf.c9a93fdc81330181e34f373fc78e6590.jpg,train,train,2add4d6d66febde5bfe108e7c0ff9b30e266843c67fa5fb7f972b553b2e34793,919aa2c63303c6b26c451970b2e15e9495543cd7d078c8ec1bc6070b9cdf0007
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103210_jpg.rf.8e1a1e2bbbec1e210fde7059604ac409.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/20240916_103210_jpg.rf.babe004c8ff200e4ba4ce130199ab143.jpg,train,test,2add4d6d66febde5bfe108e7c0ff9b30e266843c67fa5fb7f972b553b2e34793,01718afed42ad96a80cd56a20b5e394beb531d21dec0965124d39908f75ea8f3
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103210_jpg.rf.c9a93fdc81330181e34f373fc78e6590.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/20240916_103210_jpg.rf.babe004c8ff200e4ba4ce130199ab143.jpg,train,test,919aa2c63303c6b26c451970b2e15e9495543cd7d078c8ec1bc6070b9cdf0007,01718afed42ad96a80cd56a20b5e394beb531d21dec0965124d39908f75ea8f3
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_122658_jpg.rf.828ce9c697844930890cb5540cccd8b0.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_122658_jpg.rf.bdfe1f4ecc9e056f4ee29213b027fc80.jpg,train,train,6338be51ef760c61bcec5083a621db08fc26c71df965bd55314f764174c75aa3,6837b428fb691d50159034ffde673dc97f9483aa3d8dff4a6d486d1ae17f5fc3
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_134454_jpg.rf.4bda13a56f71e4a2c0267d4ec9a71447.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_134454_jpg.rf.93876af730c61211c69238d675ee5111.jpg,train,train,7ec75fed8e2f64022de835b82ab617c6cbda8ba8ffedd8c2832a71a4e339abcd,75a3832b7482ad818ca2bb58b2094fc9d80eda9d4f024af65cedc4f35b7b6872
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125032_jpg.rf.0c788ef3235e5ac71b64db9f9cb540be.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125032_jpg.rf.f726771b28bf907abedcc9b026356d71.jpg,train,train,2b56ec6c6a12aa2f4881190bdd2729c831cc99b1d41abf9916452346967baac7,3a591b2edc1c2d582f552f590a555689eb920770037a425b084d819119622419
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125234_jpg.rf.5e9e4f27fbd4236c46b1985d28356c30.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125234_jpg.rf.bc9044c035f529d4e7bfa76ece49db81.jpg,train,train,57de81c0264ec496fcb98cff1b26850e93a46c837b1c67ca645c8ba8c6a997a0,303ab0adec361d725b826447368d516051ee615ab9a3ed391aacc5b36f7bbac8
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125234_jpg.rf.5e9e4f27fbd4236c46b1985d28356c30.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/old_IMG_20240701_125234_jpg.rf.0374e7add0a3f63cadf3ff902f0f0405.jpg,train,valid,57de81c0264ec496fcb98cff1b26850e93a46c837b1c67ca645c8ba8c6a997a0,0522eb6030bb4bd5c70d9d1ca102a5aa847345985862f859ad0adb208b2ba141
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125234_jpg.rf.bc9044c035f529d4e7bfa76ece49db81.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/old_IMG_20240701_125234_jpg.rf.0374e7add0a3f63cadf3ff902f0f0405.jpg,train,valid,303ab0adec361d725b826447368d516051ee615ab9a3ed391aacc5b36f7bbac8,0522eb6030bb4bd5c70d9d1ca102a5aa847345985862f859ad0adb208b2ba141
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125237_jpg.rf.2c0192999884fbab407f58f6f31a6a6f.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125237_jpg.rf.462b194cff7d5670e207046990409823.jpg,train,train,f04e0e2f141b531fc6255593af56ec27981bf075908d7b1bf1ce49746ab29850,d8cee5f9761a7927f5758a278351bf9a928604e862a2ca146ae74c849eb0b9b9
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125237_jpg.rf.2c0192999884fbab407f58f6f31a6a6f.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125237_jpg.rf.910b5828f4eb18263e7c9a16e579b9f5.jpg,train,train,f04e0e2f141b531fc6255593af56ec27981bf075908d7b1bf1ce49746ab29850,083e36c7208cbe33fa68cd748e6f38940631b059b0e07157c63ec2f535c253ca
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125237_jpg.rf.462b194cff7d5670e207046990409823.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_125237_jpg.rf.910b5828f4eb18263e7c9a16e579b9f5.jpg,train,train,d8cee5f9761a7927f5758a278351bf9a928604e862a2ca146ae74c849eb0b9b9,083e36c7208cbe33fa68cd748e6f38940631b059b0e07157c63ec2f535c253ca
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_130028_jpg.rf.c637d2e0020a9b7640722035e83ffcbc.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_130028_jpg.rf.fb95a8fb071f642ba779c8ba989616c7.jpg,train,train,a317eb838ed0c8e6ffe1a576fc72517cb902be34bc17ac452ee0a4aebd323539,a6f8f476ad727a348fd317d50912e7a4b8d8faa27014eb8cb8e7c0753aab7f70
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1089133504-612x612-1-_jpg.rf.ae1194412db023ddf493ad842b65914e.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1089133504-612x612-1-_jpg.rf.b6ecb3d442f673067c66d9b5aec16281.jpg,train,train,262a09c0480a22eaccea47cf617121d880e2812eb4995c6fb38194ea96b7fc1d,d4e1e648af7727402c1bb8aca205b80e9d96cf017750619e0d2e1aaf08de6647
4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1370202595-612x612_jpg.rf.84b0f4b9cc2f17d09a808133e256d9ac.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1370202595-612x612_jpg.rf.affd6e72ed6c2449768102662f366e10.jpg,train,train,9bcebed1f594226234cd4e4d6def519a790bea6b93f80524d78f1c22a0da08c3,114e8a58b80e2411a25b0f185cc4bce9aa2ee313f8fcf7c57974b25503e12e6c
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-175736393-612x612_jpg.rf.65ab35e569f8520c8c9d6b007c861dd2.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-175736393-612x612_jpg.rf.ffc2fe081f57fc498f1266c4d64235ff.jpg,train,train,4994a20ad6776a7699c9833fc11c4d95d8dd772bdc885998dad74dc779babb15,a8a785b932b259c54cfc7e269a8ab3e532cec17c908b9c63f6be5cf0e346c962
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_old-tire-indicating-breeding-ground-mosquito-tyre-94181542_webp_jpg.rf.2a9d3362de351767c1e89692b44da937.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_old-tire-indicating-breeding-ground-mosquito-tyre-94181542_webp_jpg.rf.b6b663e4882eb6594427b67a735a852b.jpg,train,train,e6ac4d76bec871cf9117af2274af7ada45bb7cc1fafe97ed6ad71fbf59c75142,5ee36fbebaeaf000814c1b283bc5e9b34b89625c32158fecb23742c6f981dff6
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_old-tire-indicating-breeding-ground-mosquito-tyre-94181542_webp_jpg.rf.2a9d3362de351767c1e89692b44da937.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_old-tire-indicating-breeding-ground-mosquito-tyre-94181542_webp_jpg.rf.eeffe3db8611f5e53cefdca522aecc4f.jpg,train,train,e6ac4d76bec871cf9117af2274af7ada45bb7cc1fafe97ed6ad71fbf59c75142,f734b16427425c7cb24cb12a296b3d24f892101c0ec99c15c5f3bdabf1b51764
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_old-tire-indicating-breeding-ground-mosquito-tyre-94181542_webp_jpg.rf.b6b663e4882eb6594427b67a735a852b.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_old-tire-indicating-breeding-ground-mosquito-tyre-94181542_webp_jpg.rf.eeffe3db8611f5e53cefdca522aecc4f.jpg,train,train,5ee36fbebaeaf000814c1b283bc5e9b34b89625c32158fecb23742c6f981dff6,f734b16427425c7cb24cb12a296b3d24f892101c0ec99c15c5f3bdabf1b51764
4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_132615_jpg.rf.69fcf74c25702c5838168b6406468a84.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132615_jpg.rf.25c17444e470d0ccf3a544d45de34a13.jpg,train,train,1ea31bfcaf9020aa1041f2ab40254293d42cf501dd35f810aa6337897a13006f,4375e053f4711dc35d23f4de9848adec23bf680f4fc2598c4dbf8a7e47953fe2
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_132615_jpg.rf.69fcf74c25702c5838168b6406468a84.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132615_jpg.rf.432dc7ccc2058f2bedf7d1a098921436.jpg,train,train,1ea31bfcaf9020aa1041f2ab40254293d42cf501dd35f810aa6337897a13006f,e329b9072096e97f7797051bd70a1ef01227a1f86991ce6be9b8aa3981d5a921
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_132615_jpg.rf.69fcf74c25702c5838168b6406468a84.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132615_jpg.rf.fbf4b7a18cea738fa5366ab61ce1fd3d.jpg,train,train,1ea31bfcaf9020aa1041f2ab40254293d42cf501dd35f810aa6337897a13006f,adaf151a10f0eed2b1401f6db162ba80d82729a2ab9691eeb18fe1ff358f6f9e
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG_20240701_130201_jpg.rf.ffa10c69d772ff3d8209c374cdf9ad51.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_130201_jpg.rf.684586d947ec6d47ef15057873064c21.jpg,train,train,1eb515b9c80ce50c3573dfa1647f0d2b0cbb2a188e0df976d5d027b9e7c7d118,89d6435420bc0ebd6fa8472b7bb0933dedad50bba7c8c75eb5fd0353ec95ced3
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG_20240701_130201_jpg.rf.ffa10c69d772ff3d8209c374cdf9ad51.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_130201_jpg.rf.e4e7f26d25b792953a9bedc848051260.jpg,train,train,1eb515b9c80ce50c3573dfa1647f0d2b0cbb2a188e0df976d5d027b9e7c7d118,0e418b02ca24c635c9b49b1c6ab5136304413b997b68e484ef2b8b8f2dd51859
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_124621_jpg.rf.a6b0671364235b2e012b2addeb432845.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_124621_jpg.rf.b28629fe35c0e01706bc79680dc0fbbe.jpg,train,train,632c016a1f3c1a6487555257b8a20daba50d95a7f35d2fdcd60804203d508012,c3fe4db4c918f95f29a5707ce5d91227f5e1a3b9d964893b05b843c5d1d43f89
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_124621_jpg.rf.a6b0671364235b2e012b2addeb432845.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_124621_jpg.rf.da9f4a660c83788bab9e5fd10141217f.jpg,train,train,632c016a1f3c1a6487555257b8a20daba50d95a7f35d2fdcd60804203d508012,04c6e61be48337b4a4c3d9e2b7ab026121a4578507b42a47d492ec1fc84a0ece
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_124621_jpg.rf.b28629fe35c0e01706bc79680dc0fbbe.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_124621_jpg.rf.da9f4a660c83788bab9e5fd10141217f.jpg,train,train,c3fe4db4c918f95f29a5707ce5d91227f5e1a3b9d964893b05b843c5d1d43f89,04c6e61be48337b4a4c3d9e2b7ab026121a4578507b42a47d492ec1fc84a0ece
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112239_jpg.rf.4cce35fd4658c922478942e1f424c2b3.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112239_jpg.rf.96e7767712073fc4201581d96a2b3f17.jpg,train,train,1876b6d25b52b6078c92cdc48b7000c89666702a0679a12fab8a0dba8cca322f,c490b0f28cc66cc9e0b39f9251f71488fa664497ae3f00679caba0a1d3377e58
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112239_jpg.rf.4cce35fd4658c922478942e1f424c2b3.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112239_jpg.rf.e02a6d018208ab40205deb35124706bf.jpg,train,train,1876b6d25b52b6078c92cdc48b7000c89666702a0679a12fab8a0dba8cca322f,cd8c2b79d680a4f269c00cd1537d2caf293ffe9d77afa173d071ea7fe386e2d6
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112239_jpg.rf.96e7767712073fc4201581d96a2b3f17.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_112239_jpg.rf.e02a6d018208ab40205deb35124706bf.jpg,train,train,c490b0f28cc66cc9e0b39f9251f71488fa664497ae3f00679caba0a1d3377e58,cd8c2b79d680a4f269c00cd1537d2caf293ffe9d77afa173d071ea7fe386e2d6
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114029_jpg.rf.0a7cba50da20c1a86ceb7661aabf9be5.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114029_jpg.rf.5159cbd4a2933cac3a0d789cd596eeed.jpg,train,train,6e0eb48eb93c7b2329691095da8638f6faa19b369a2bb882edf8c9859ce21da0,b1e1e7d78fade97150efbfc3ae7296a346771459a1503d7ce1e6485e2e9cecad
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114029_jpg.rf.0a7cba50da20c1a86ceb7661aabf9be5.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114029_jpg.rf.a6ad1ba2290563bd5a96d7401aa2b820.jpg,train,train,6e0eb48eb93c7b2329691095da8638f6faa19b369a2bb882edf8c9859ce21da0,15e5c2da24d834364cb2a330de1a0e12db181413329061e804a432fc9e83d6ed
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114029_jpg.rf.5159cbd4a2933cac3a0d789cd596eeed.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_114029_jpg.rf.a6ad1ba2290563bd5a96d7401aa2b820.jpg,train,train,b1e1e7d78fade97150efbfc3ae7296a346771459a1503d7ce1e6485e2e9cecad,15e5c2da24d834364cb2a330de1a0e12db181413329061e804a432fc9e83d6ed
