split,image_path,label_path,source_image_path,source_label_path,source_split,split_reason,annotation_count,is_background,sha256,phash
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_06637_jpg_rf_33efe0bd2eaf9f70750f6009e1e42271__e58c88b016.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_06637_jpg_rf_33efe0bd2eaf9f70750f6009e1e42271__e58c88b016.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_06637_jpg.rf.33efe0bd2eaf9f70750f6009e1e42271.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_06637_jpg.rf.33efe0bd2eaf9f70750f6009e1e42271.txt,train,preserved_from_dataset,0,True,e58c88b016f4b81f4dd9cbc119287cc966b9b891f67d301f8978eecae014d460,9acb68a1936b29d6
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_06730_jpg_rf_9fd0e0a288bd38e8179d85fadb4e2867__1730dfac63.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_06730_jpg_rf_9fd0e0a288bd38e8179d85fadb4e2867__1730dfac63.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_06730_jpg.rf.9fd0e0a288bd38e8179d85fadb4e2867.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_06730_jpg.rf.9fd0e0a288bd38e8179d85fadb4e2867.txt,train,preserved_from_dataset,0,True,1730dfac6332be223b243799ef6d0eaad7d7e60e7e5cc96faf1308e6fccc95df,8f89bdd4e4a0a2ea
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_06935_jpg_rf_55903871c40c59fb193624d61487e37c__c5bd2ca57b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_06935_jpg_rf_55903871c40c59fb193624d61487e37c__c5bd2ca57b.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_06935_jpg.rf.55903871c40c59fb193624d61487e37c.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_06935_jpg.rf.55903871c40c59fb193624d61487e37c.txt,train,preserved_from_dataset,0,True,c5bd2ca57b4eba83fe3fc6483f4e8a1ae54c5d4ddfea97f111e7e782e92934d5,9bd2a3c9cce4852d
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_08476_jpg_rf_0e3b0a8840cfd7a93f6f7ae11718cf8c__8c068a5625.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_08476_jpg_rf_0e3b0a8840cfd7a93f6f7ae11718cf8c__8c068a5625.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_08476_jpg.rf.0e3b0a8840cfd7a93f6f7ae11718cf8c.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_08476_jpg.rf.0e3b0a8840cfd7a93f6f7ae11718cf8c.txt,train,preserved_from_dataset,0,True,8c068a562535f3758717385ffbbe926c9967982218bd763a64d45dc26f7d798b,8899b1f8bd4417a7
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_08836_jpg_rf_15da9632a1c926b615d4ca67b283ae6b__04a986ba5e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_08836_jpg_rf_15da9632a1c926b615d4ca67b283ae6b__04a986ba5e.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_08836_jpg.rf.15da9632a1c926b615d4ca67b283ae6b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_08836_jpg.rf.15da9632a1c926b615d4ca67b283ae6b.txt,train,preserved_from_dataset,0,True,04a986ba5ed92b58cf6f39cafc1f1c63d2564a7b027013d7a370e9376d28483d,8f8dbdf85500a4b5
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_09210_jpg_rf_9a68d280dd30f9e00d9d0f611f3beb46__1b216ca4b8.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_09210_jpg_rf_9a68d280dd30f9e00d9d0f611f3beb46__1b216ca4b8.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_09210_jpg.rf.9a68d280dd30f9e00d9d0f611f3beb46.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_09210_jpg.rf.9a68d280dd30f9e00d9d0f611f3beb46.txt,train,preserved_from_dataset,0,True,1b216ca4b87ff197d19beeae9bcab669d777dd0bd3c0b7bc98b417f79722374a,9bbb25a0f8e904ab
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_09303_jpg_rf_cc1f8824607ade67fb102f326579c0ee__c7a6863766.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_09303_jpg_rf_cc1f8824607ade67fb102f326579c0ee__c7a6863766.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_09303_jpg.rf.cc1f8824607ade67fb102f326579c0ee.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_09303_jpg.rf.cc1f8824607ade67fb102f326579c0ee.txt,train,preserved_from_dataset,0,True,c7a6863766a25396535781ffdda7504d760df269c3de85fbf4ad8702e51d1b79,b2f24bafe0d54470
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_09522_jpg_rf_a59a416ab85b32f57202016941d5aa6b__5beef9bfe8.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_09522_jpg_rf_a59a416ab85b32f57202016941d5aa6b__5beef9bfe8.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_09522_jpg.rf.a59a416ab85b32f57202016941d5aa6b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_09522_jpg.rf.a59a416ab85b32f57202016941d5aa6b.txt,train,preserved_from_dataset,0,True,5beef9bfe8fb2c66ca0b94eb24579ff07a0b88d3e5e70c1a5287bf1aec6c816d,ffd881ad308d44e3
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_10023_jpg_rf_2d2a19c3040143fb028bce33a5a34b61__71355e98b3.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_10023_jpg_rf_2d2a19c3040143fb028bce33a5a34b61__71355e98b3.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_10023_jpg.rf.2d2a19c3040143fb028bce33a5a34b61.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_10023_jpg.rf.2d2a19c3040143fb028bce33a5a34b61.txt,train,preserved_from_dataset,0,True,71355e98b38851859c6b10c18d787601fb81269d704d18e7a0652481f5afe74c,9ffb31c046067f84
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_10834_jpg_rf_88992e8a66577bba047e75b5e92daf20__4d5da6d72c.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_10834_jpg_rf_88992e8a66577bba047e75b5e92daf20__4d5da6d72c.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_10834_jpg.rf.88992e8a66577bba047e75b5e92daf20.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_10834_jpg.rf.88992e8a66577bba047e75b5e92daf20.txt,train,preserved_from_dataset,0,True,4d5da6d72c4099ea42896eb07155f9b4e1348538f531bf843c0383426bd6f60a,9d9961b80a57c7d2
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_2_02740_jpg_rf_106014850f937f96bbcc6a97a0262f15__b0de5a2f73.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_2_02740_jpg_rf_106014850f937f96bbcc6a97a0262f15__b0de5a2f73.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_2_02740_jpg.rf.106014850f937f96bbcc6a97a0262f15.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_2_02740_jpg.rf.106014850f937f96bbcc6a97a0262f15.txt,train,preserved_from_dataset,0,True,b0de5a2f734056808d0d21224b8cca918395ccbd85065dfe80596e408f99fe81,98dd566aa1b4cac5
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_2_03773_jpg_rf_2c64c6a820b10d3631fdf75a45c47d0f__5b800ada82.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_2_03773_jpg_rf_2c64c6a820b10d3631fdf75a45c47d0f__5b800ada82.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_2_03773_jpg.rf.2c64c6a820b10d3631fdf75a45c47d0f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_2_03773_jpg.rf.2c64c6a820b10d3631fdf75a45c47d0f.txt,train,preserved_from_dataset,0,True,5b800ada824030c04c4995aba627fbca76f75c9ff0fdd5b3e824e89584bd4110,c8d56333b5cdc2c4
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_2_06107_jpg_rf_8ec887c73b258085ae20d15c4e216494__c97da51b59.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_2_06107_jpg_rf_8ec887c73b258085ae20d15c4e216494__c97da51b59.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_2_06107_jpg.rf.8ec887c73b258085ae20d15c4e216494.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_2_06107_jpg.rf.8ec887c73b258085ae20d15c4e216494.txt,train,preserved_from_dataset,0,True,c97da51b596759c46054324f019d260d6e1b6f39911700c5f8f6f4577ed2751d,98d907becb809d96
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_2_06247_jpg_rf_28179bfa1f29b14b374363b17d7fbe5a__426b1dec0a.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_2_06247_jpg_rf_28179bfa1f29b14b374363b17d7fbe5a__426b1dec0a.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_2_06247_jpg.rf.28179bfa1f29b14b374363b17d7fbe5a.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_2_06247_jpg.rf.28179bfa1f29b14b374363b17d7fbe5a.txt,train,preserved_from_dataset,0,True,426b1dec0a82db22564a26f2e88b5c916967c9e5236adefb322cb0852711d63e,8ab4077b69a978d4
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_2_06891_jpg_rf_64a37ec6acded2530927b9094c86865e__152bd8ff1c.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_2_06891_jpg_rf_64a37ec6acded2530927b9094c86865e__152bd8ff1c.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_2_06891_jpg.rf.64a37ec6acded2530927b9094c86865e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_2_06891_jpg.rf.64a37ec6acded2530927b9094c86865e.txt,train,preserved_from_dataset,0,True,152bd8ff1caf5b3133c9f56db2a407b61cce4a87ea67f580a1fecc638115d0ab,99836466d8db73c8
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_2_08227_jpg_rf_274aa8cf118154c70244776e8fa6bca5__01c7a2fc7a.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_2_08227_jpg_rf_274aa8cf118154c70244776e8fa6bca5__01c7a2fc7a.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_2_08227_jpg.rf.274aa8cf118154c70244776e8fa6bca5.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_2_08227_jpg.rf.274aa8cf118154c70244776e8fa6bca5.txt,train,preserved_from_dataset,0,True,01c7a2fc7adea30d8421a8dbbdb6d1d289ed08d1584b2c77180527507d226d25,9bcb04a043baafcd
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_2_08323_jpg_rf_e820c6f30d99ff48cc1f8c84db87b7f5__19d9fa0116.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_2_08323_jpg_rf_e820c6f30d99ff48cc1f8c84db87b7f5__19d9fa0116.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_2_08323_jpg.rf.e820c6f30d99ff48cc1f8c84db87b7f5.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_2_08323_jpg.rf.e820c6f30d99ff48cc1f8c84db87b7f5.txt,train,preserved_from_dataset,0,True,19d9fa0116e65335a8c44e75d2a831dbdfd4b3fca225af9efdd3d3a0b157d60b,99a726a1bab4bd90
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_01537_jpg_rf_da451c3ccecafcaada88854a59d75809__12591948f9.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_01537_jpg_rf_da451c3ccecafcaada88854a59d75809__12591948f9.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_01537_jpg.rf.da451c3ccecafcaada88854a59d75809.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_01537_jpg.rf.da451c3ccecafcaada88854a59d75809.txt,train,preserved_from_dataset,0,True,12591948f9bc82ea3b2c50fd71b0fb14e23ce3a390a8b72bf397234d93ec0ced,d58900367ffa3878
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_01959_jpg_rf_395cc6a8d1fc7b22bfbc3a4db6c1ba0d__8415ea3ae9.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_01959_jpg_rf_395cc6a8d1fc7b22bfbc3a4db6c1ba0d__8415ea3ae9.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_01959_jpg.rf.395cc6a8d1fc7b22bfbc3a4db6c1ba0d.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_01959_jpg.rf.395cc6a8d1fc7b22bfbc3a4db6c1ba0d.txt,train,preserved_from_dataset,0,True,8415ea3ae9ad45c090707928ce7a6b65b6b99fcca09f2f440aca5fb4d6e1a098,ddc9137276706172
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_02106_jpg_rf_fb4f7e8b4892efd08359c80b1c39fa82__f3f1b64a0f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_02106_jpg_rf_fb4f7e8b4892efd08359c80b1c39fa82__f3f1b64a0f.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_02106_jpg.rf.fb4f7e8b4892efd08359c80b1c39fa82.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_02106_jpg.rf.fb4f7e8b4892efd08359c80b1c39fa82.txt,train,preserved_from_dataset,0,True,f3f1b64a0f0249740641407afbe7e01c569efd5fe0660235c7cb200372b6adf4,cac634307d7870fa
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_02116_jpg_rf_5d5716f28c520845c2e85a7c4f613c0f__c2b444e3f4.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_02116_jpg_rf_5d5716f28c520845c2e85a7c4f613c0f__c2b444e3f4.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_02116_jpg.rf.5d5716f28c520845c2e85a7c4f613c0f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_02116_jpg.rf.5d5716f28c520845c2e85a7c4f613c0f.txt,train,preserved_from_dataset,0,True,c2b444e3f4cf219e1d8eb66b23f965e06a478502ae541437b5289634d281845c,c3c71a78387c7478
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_03083_jpg_rf_a1d38342f5583c71ccab606910f00315__037fef8a32.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_03083_jpg_rf_a1d38342f5583c71ccab606910f00315__037fef8a32.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_03083_jpg.rf.a1d38342f5583c71ccab606910f00315.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_03083_jpg.rf.a1d38342f5583c71ccab606910f00315.txt,train,preserved_from_dataset,0,True,037fef8a32cf621e33a34afdfe3ec5f1736c6b4f9b1cec50a279813c6bbabed7,dc84143f377b5270
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_03429_jpg_rf_571ef4567e3f3e8103cb1aee4ff9768b__0200ad486d.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_03429_jpg_rf_571ef4567e3f3e8103cb1aee4ff9768b__0200ad486d.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_03429_jpg.rf.571ef4567e3f3e8103cb1aee4ff9768b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_03429_jpg.rf.571ef4567e3f3e8103cb1aee4ff9768b.txt,train,preserved_from_dataset,0,True,0200ad486d7ea1689b13a705fbd286240b20fbf572355582e7484cc05cba3367,8cc034577b7b6869
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_03727_jpg_rf_1f273bcf8f4643f761a026ba0bbad52b__0d10037aa9.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_03727_jpg_rf_1f273bcf8f4643f761a026ba0bbad52b__0d10037aa9.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_03727_jpg.rf.1f273bcf8f4643f761a026ba0bbad52b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_03727_jpg.rf.1f273bcf8f4643f761a026ba0bbad52b.txt,train,preserved_from_dataset,0,True,0d10037aa993ca581dfd9e163ad68796766ad6513ce3c1fccd7346a483d8110c,c3d71b183e083b5d
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_04780_jpg_rf_7864f3cff5fef53c7ebfec750fe02961__640221e548.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_04780_jpg_rf_7864f3cff5fef53c7ebfec750fe02961__640221e548.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_04780_jpg.rf.7864f3cff5fef53c7ebfec750fe02961.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_04780_jpg.rf.7864f3cff5fef53c7ebfec750fe02961.txt,train,preserved_from_dataset,0,True,640221e548bcde6a99d39418bf669ce12035d6019b7d756b6ebe423f6d77eaf5,c6c51829331dbf3a
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_05065_jpg_rf_5953f6db5d3150f4e51f29c45618df4e__cfd4d4d1ee.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_05065_jpg_rf_5953f6db5d3150f4e51f29c45618df4e__cfd4d4d1ee.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_05065_jpg.rf.5953f6db5d3150f4e51f29c45618df4e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_05065_jpg.rf.5953f6db5d3150f4e51f29c45618df4e.txt,train,preserved_from_dataset,0,True,cfd4d4d1eec0665276adba9be55462f9ac73127a5e3571a54782a34e40d9f2bb,dca4337b69e1e0e0
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_06719_jpg_rf_9d3672cc143bdc6a41f224456dfab45d__111ef75d6b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_06719_jpg_rf_9d3672cc143bdc6a41f224456dfab45d__111ef75d6b.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_06719_jpg.rf.9d3672cc143bdc6a41f224456dfab45d.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_06719_jpg.rf.9d3672cc143bdc6a41f224456dfab45d.txt,train,preserved_from_dataset,0,True,111ef75d6b62768ea6a36747aa232b5fa88b094ecbe1c6dcc4ec0633f2f5be17,ab961838267f2b27
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_08705_jpg_rf_c1ffba31ac1961c88c1a97f0f18cd64f__b0a47a0424.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_08705_jpg_rf_c1ffba31ac1961c88c1a97f0f18cd64f__b0a47a0424.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_08705_jpg.rf.c1ffba31ac1961c88c1a97f0f18cd64f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_08705_jpg.rf.c1ffba31ac1961c88c1a97f0f18cd64f.txt,train,preserved_from_dataset,0,True,b0a47a04242e2d614f1397013ea24b8d2542797b5607df0d6f3cdd579ac4f79b,999d06aeb487838f
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_3_08752_jpg_rf_2ba63b8536078d8595e5b22cdd26e1d3__4d8ff0319b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_3_08752_jpg_rf_2ba63b8536078d8595e5b22cdd26e1d3__4d8ff0319b.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_3_08752_jpg.rf.2ba63b8536078d8595e5b22cdd26e1d3.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_3_08752_jpg.rf.2ba63b8536078d8595e5b22cdd26e1d3.txt,train,preserved_from_dataset,0,True,4d8ff0319b15015d218c4465dd9eba8df066d742cb15342d0a5465f81ca1950c,ccc072dbe9c1d2d2
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/output_img_fukushima_02222_jpg_rf_5a189900404cdfbec0fd12380de3e01e__e5cf2e52dd.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/output_img_fukushima_02222_jpg_rf_5a189900404cdfbec0fd12380de3e01e__e5cf2e52dd.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/output_img_fukushima_02222_jpg.rf.5a189900404cdfbec0fd12380de3e01e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/output_img_fukushima_02222_jpg.rf.5a189900404cdfbec0fd12380de3e01e.txt,train,preserved_from_dataset,0,True,e5cf2e52ddeee266c6a801f8c6cf144f4c9d562aaa2e41fd7e2e472f47401ba2,dd90127d375d4662
